timestamp,open,high,low,close,volume,date,time,symbol,return_simple,return_log,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,realised_vol_20
2026-02-13 11:32:00+00:00,10417.59,10417.6,10416.89,10416.89,849718,2026-02-13,11:32:00,FTSE100,-6.719404391997141e-05,-6.719630153995126e-05,10417.9285,10417.434769858039,10415.511,10415.87596135386,10413.1183,10413.9069161135,0.00024008058075521328
2026-02-13 11:33:00+00:00,10416.89,10417.04,10416.86,10417.01,849122,2026-02-13,11:33:00,FTSE100,1.1519753016608902e-05,1.1519686664129836e-05,10417.911,10417.394315585843,10415.6056,10415.920433457632,10413.1985,10413.968363319173,0.0002402697889947733
2026-02-13 11:34:00+00:00,10417.01,10417.2,10416.61,10416.81,848544,2026-02-13,11:34:00,FTSE100,-1.9199367188971195e-05,-1.919955149887187e-05,10417.835,10417.33866648243,10415.7042,10415.955318420078,10413.284399999999,10414.024633352456,0.0002189298634721366
2026-02-13 11:35:00+00:00,10416.81,10416.89,10416.63,10416.71,847982,2026-02-13,11:35:00,FTSE100,-9.599867905829562e-06,-9.599913985525177e-06,10417.7825,10417.278793484104,10415.7888,10415.984913776154,10413.368,10414.077808929635,0.00021321833966857058
2026-02-13 11:36:00+00:00,10416.71,10417.57,10416.54,10417.4,847437,2026-02-13,11:36:00,FTSE100,6.623972444286252e-05,6.623753068879523e-05,10417.787,10417.290336961807,10415.8962,10416.04040735356,10413.4607,10414.143594891424,0.00022056104188592174
2026-02-13 11:37:00+00:00,10417.4,10417.85,10417.38,10417.82,846908,2026-02-13,11:37:00,FTSE100,4.031716167185451e-05,4.0316348957958326e-05,10417.788,10417.340781060684,10415.999,10416.11019530048,10413.5552,10414.216394992583,0.00021916435325582318
2026-02-13 11:38:00+00:00,10417.82,10418.83,10417.71,10418.72,846396,2026-02-13,11:38:00,FTSE100,8.639043485092479e-05,8.638670341198917e-05,10417.8415,10417.47213524538,10416.1132,10416.212540582814,10413.6577,10414.30557528976,0.00023476720003577655
2026-02-13 11:39:00+00:00,10418.72,10418.9,10418.54,10418.72,845899,2026-02-13,11:39:00,FTSE100,0.0,0.0,10417.8905,10417.590979507724,10416.2274,10416.310872324664,10413.7496,10414.392989640457,0.00023479047912516984
2026-02-13 11:40:00+00:00,10418.72,10418.73,10418.39,10418.4,845418,2026-02-13,11:40:00,FTSE100,-3.0713945667004694e-05,-3.071441735080782e-05,10417.9235,10417.668029078417,10416.3338,10416.392798900168,10413.8388,10414.47233638025,0.00023743234895638385
2026-02-13 11:41:00+00:00,10418.4,10418.69,10418.07,10418.36,844953,2026-02-13,11:41:00,FTSE100,-3.8393611302423025e-06,-3.839368499569673e-06,10417.939499999999,10417.733931070949,10416.4454,10416.469944041337,10413.9328,10414.549319818265,0.0002359626938856932
2026-02-13 11:42:00+00:00,10418.36,10418.93,10418.02,10418.6,844503,2026-02-13,11:42:00,FTSE100,2.303625522626085e-05,2.3035989896058595e-05,10417.9205,10417.816413826096,10416.5546,10416.553475647559,10414.0272,10414.629531307013,0.00021828242236792824
2026-02-13 11:43:00+00:00,10418.6,10419.0,10418.39,10418.8,844068,2026-02-13,11:43:00,FTSE100,1.919643714121122e-05,1.919625289126259e-05,10417.903999999999,10417.910088699802,10416.6712,10416.641574641772,10414.1213,10414.712114845488,0.00021871017395763437
2026-02-13 11:44:00+00:00,10418.8,10418.93,10418.11,10418.24,843648,2026-02-13,11:44:00,FTSE100,-5.374899220633722e-05,-5.375043673438995e-05,10417.8355,10417.941508823631,10416.7894,10416.704257989153,10414.2007,10414.781973957459,0.00021859579448587623
2026-02-13 11:45:00+00:00,10418.24,10418.44,10418.2,10418.39,843244,2026-02-13,11:45:00,FTSE100,1.4397825352396865e-05,1.4397721704639821e-05,10417.8315,10417.984222268999,10416.924200000001,10416.77036551899,10414.2756,10414.853420017707,0.0001905480360566148
2026-02-13 11:46:00+00:00,10418.39,10418.95,10418.06,10418.62,842854,2026-02-13,11:46:00,FTSE100,2.2076347689248266e-05,2.207610400972726e-05,10417.8355,10418.044772529094,10417.0596,10416.842900204521,10414.3498,10414.92800575993,0.00019176554250682477
2026-02-13 11:47:00+00:00,10418.62,10420.44,10418.41,10420.23,842478,2026-02-13,11:47:00,FTSE100,0.00015453102234253002,0.00015451908365449185,10417.9405,10418.252889431085,10417.2064,10416.975727647481,10414.4303,10415.032995744881,0.00024113272832268658
2026-02-13 11:48:00+00:00,10420.23,10421.48,10420.2,10421.45,842117,2026-02-13,11:48:00,FTSE100,0.0001170799492911101,0.00011707309596786786,10418.138500000001,10418.557376151934,10417.3738,10417.151189308364,10414.5292,10415.160065136071,0.0002512702435416956
2026-02-13 11:49:00+00:00,10421.45,10421.64,10420.84,10421.03,841771,2026-02-13,11:49:00,FTSE100,-4.030149355416235e-05,-4.030230568119464e-05,10418.337000000001,10418.792864137464,10417.5322,10417.303299531566,10414.6268,10415.27630147001,0.0002510257359829177
2026-02-13 11:50:00+00:00,10421.03,10421.12,10420.86,10420.95,841438,2026-02-13,11:50:00,FTSE100,-7.676784348542576e-06,-7.676813813972672e-06,10418.537,10418.998305648181,10417.6838,10417.446307393073,10414.728200000001,10415.38865193595,0.0002506840786244999
2026-02-13 11:51:00+00:00,10420.95,10421.01,10420.11,10420.17,841120,2026-02-13,11:51:00,FTSE100,-7.484922199996191e-05,-7.485202334400753e-05,10418.666000000001,10419.109895586449,10417.8022,10417.553118867856,10414.823199999999,10415.483332095633,0.0002632432474965998
2026-02-13 11:52:00+00:00,10420.17,10420.27,10419.81,10419.91,840815,2026-02-13,11:52:00,FTSE100,-2.495160827509224e-05,-2.4951919570526115e-05,10418.817,10419.186096006788,10417.9108,10417.64554557892,10414.9229,10415.570988885818,0.0002529911484388827
2026-02-13 11:53:00+00:00,10419.91,10420.26,10419.85,10420.19,840524,2026-02-13,11:53:00,FTSE100,2.6871633248326532e-05,2.687127221179253e-05,10418.976,10419.281705910904,10418.027999999998,10417.745328105237,10415.020700000001,10415.662454452437,0.0002532667275512442
2026-02-13 11:54:00+00:00,10420.19,10421.06,10420.14,10421.01,840247,2026-02-13,11:54:00,FTSE100,7.869338275012794e-05,7.869028658902266e-05,10419.186,10419.44630534796,10418.1466,10417.873354454052,10415.127100000002,10415.768346443478,0.0002581176402503869
2026-02-13 11:55:00+00:00,10421.01,10421.11,10420.57,10420.67,839984,2026-02-13,11:55:00,FTSE100,-3.262639609791229e-05,-3.262692835193093e-05,10419.384,10419.562847695774,10418.2512,10417.983026828402,10415.2379,10415.86540889014,0.00026191120543373456
2026-02-13 11:56:00+00:00,10420.67,10420.83,10420.21,10420.37,839734,2026-02-13,11:56:00,FTSE100,-2.8788935836132623e-05,-2.8789350244196044e-05,10419.5325,10419.639719343797,10418.329600000001,10418.076633619447,10415.3509,10415.954608714097,0.00026110985173009345
2026-02-13 11:57:00+00:00,10420.37,10420.42,10419.13,10419.18,839498,2026-02-13,11:57:00,FTSE100,-0.00011419939982937333,-0.00011420592107747041,10419.600499999999,10419.595936549149,10418.38,10418.119902889273,10415.449200000001,10416.01847784847,0.0002890945354917056
2026-02-13 11:58:00+00:00,10419.18,10419.56,10418.8,10419.17,839274,2026-02-13,11:58:00,FTSE100,-9.597684270667983e-07,-9.59768888364465e-07,10419.623,10419.555371163517,10418.443000000001,10418.161083168126,10415.541399999998,10416.08088422771,0.00027662167399969623
2026-02-13 11:59:00+00:00,10419.17,10419.3,10418.51,10418.63,839064,2026-02-13,11:59:00,FTSE100,-5.1827544804483594e-05,-5.182888789789786e-05,10419.6185,10419.467240576516,10418.5098,10418.179472063493,10415.6153,10416.131361767755,0.0002818536337718127
2026-02-13 12:00:00+00:00,10418.63,10418.85,10418.19,10418.41,838867,2026-02-13,12:00:00,FTSE100,-2.1116020052502904e-05,-2.1116242999497103e-05,10419.619,10419.3665509978,10418.550599999999,10418.18851237473,10415.6685,10416.176483316909,0.0002809300080532275
2026-02-13 12:01:00+00:00,10418.41,10418.53,10417.86,10417.98,838683,2026-02-13,12:01:00,FTSE100,-4.1273092535210054e-05,-4.127394429254139e-05,10419.6,10419.234498521819,10418.5602,10418.18033541886,10415.714,10416.212196518554,0.00028395326261068324
2026-02-13 12:02:00+00:00,10417.98,10418.18,10417.81,10418.02,838513,2026-02-13,12:02:00,FTSE100,3.83951591387266e-06,3.839508543990178e-06,10419.571,10419.118831995931,10418.5708,10418.174047755376,10415.7649,10416.247994607294,0.00028283095872157584
2026-02-13 12:03:00+00:00,10418.02,10418.06,10417.01,10417.06,838355,2026-02-13,12:03:00,FTSE100,-9.214802812829159e-05,-9.21522740195968e-05,10419.484,10418.922752758222,10418.5648,10418.130359608107,10415.818000000001,10416.264073922,0.00029536260635800154
2026-02-13 12:04:00+00:00,10417.06,10417.08,10416.25,10416.27,838209,2026-02-13,12:04:00,FTSE100,-7.583713638958933e-05,-7.584001217075809e-05,10419.3855,10418.670109638391,10418.5236,10418.057404329358,10415.860700000001,10416.26419127008,0.00029973008209729376
2026-02-13 12:05:00+00:00,10416.27,10417.81,10416.11,10417.64,838077,2026-02-13,12:05:00,FTSE100,0.0001315250084721331,0.00013151635981678567,10419.348000000002,10418.572003958545,10418.5212,10418.041035532127,10415.921,10416.291435007306,0.0003308144360612657
2026-02-13 12:06:00+00:00,10417.64,10417.72,10416.89,10416.96,837958,2026-02-13,12:06:00,FTSE100,-6.527390080668383e-05,-6.527603123984704e-05,10419.265000000001,10418.418479772015,10418.5142,10417.998641981847,10415.9761,10416.304673918052,0.00033518213438954436
2026-02-13 12:07:00+00:00,10416.96,10417.07,10416.3,10416.4,837851,2026-02-13,12:07:00,FTSE100,-5.3758486160959684e-05,-5.375993120004807e-05,10419.0735,10418.226243603252,10418.4862,10417.935950139421,10416.0283,10416.306561563239,0.00029064864494933196
2026-02-13 12:08:00+00:00,10416.4,10417.62,10416.38,10417.6,837757,2026-02-13,12:08:00,FTSE100,0.00011520294919553642,0.000115196313844379,10418.881,10418.166601355324,10418.4852,10417.922775624149,10416.0924,10416.33217420555,0.0002897324308930081
2026-02-13 12:09:00+00:00,10417.6,10419.45,10417.59,10419.43,837675,2026-02-13,12:09:00,FTSE100,0.00017566426048221118,0.00017564883332354952,10418.801,10418.286925035769,10418.518999999998,10417.981882462418,10416.1675,10416.39351729059,0.00034736340588415436
2026-02-13 12:10:00+00:00,10419.43,10419.45,10418.81,10418.83,837606,2026-02-13,12:10:00,FTSE100,-5.7584723924475334e-05,-5.7586381988272706e-05,10418.695,10418.338646460934,10418.540799999999,10418.015141973696,10416.2347,10416.441764472955,0.0003509307345261828
2026-02-13 12:11:00+00:00,10418.83,10419.08,10418.44,10418.7,837550,2026-02-13,12:11:00,FTSE100,-1.247740869170233e-05,-1.2477486535544813e-05,10418.6215,10418.373061083703,10418.554,10418.041999151199,10416.3006,10416.486482008144,0.00034431038036284394
2026-02-13 12:12:00+00:00,10418.7,10419.08,10418.62,10419.0,837506,2026-02-13,12:12:00,FTSE100,2.8794379337115927e-05,2.8793964787610093e-05,10418.576,10418.43276955192,10418.554399999999,10418.079567811936,10416.3747,10416.536254641645,0.000345561655162889
2026-02-13 12:13:00+00:00,10419.0,10420.2,10418.93,10420.13,837475,2026-02-13,12:13:00,FTSE100,0.0001084557059218838,0.00010844982502611344,10418.573,10418.594410546975,10418.5744,10418.159976917352,10416.4692,10416.607417916068,0.00036253788986713643
2026-02-13 12:14:00+00:00,10420.13,10420.3,10419.47,10419.63,837456,2026-02-13,12:14:00,FTSE100,-4.798404626427111e-05,-4.798519753457242e-05,10418.504,10418.693038113928,10418.5748,10418.217624881378,10416.5607,10416.667271026641,0.0003555534548126359
2026-02-13 12:15:00+00:00,10419.63,10419.91,10419.3,10419.58,837450,2026-02-13,12:15:00,FTSE100,-4.798634884228825e-06,-4.798646397574657e-06,10418.449499999999,10418.777510674507,10418.597000000002,10418.271051356618,10416.6511,10416.724948828094,0.0003544982174135739
2026-02-13 12:16:00+00:00,10419.58,10420.35,10419.37,10420.14,837456,2026-02-13,12:16:00,FTSE100,5.374496860710565e-05,5.374352439702079e-05,10418.438,10418.90727156265,10418.628999999999,10418.344343460281,10416.735499999999,10416.792573603776,0.00035831112126048087
2026-02-13 12:17:00+00:00,10420.14,10420.66,10419.98,10420.5,837475,2026-02-13,12:17:00,FTSE100,3.454848015493894e-05,3.454788337009518e-05,10418.504,10419.058959985254,10418.676399999998,10418.428879010859,10416.8218,10416.86598798786,0.0003392572840785608
2026-02-13 12:18:00+00:00,10420.5,10420.58,10420.29,10420.37,837506,2026-02-13,12:18:00,FTSE100,-1.247540904936173e-05,-1.2475486867558061e-05,10418.564,10419.18382093904,10418.733999999999,10418.505001402591,10416.9,10416.935374364337,0.000339713128062667
2026-02-13 12:19:00+00:00,10420.37,10420.5,10420.25,10420.38,837550,2026-02-13,12:19:00,FTSE100,9.596588219640267e-07,9.596583616655607e-07,10418.6515,10419.29774275437,10418.8004,10418.578530759352,10416.980300000001,10417.003584772963,0.00033435254390539056
2026-02-13 12:20:00+00:00,10420.38,10420.53,10419.51,10419.65,837606,2026-02-13,12:20:00,FTSE100,-7.005502678403275e-05,-7.005748075350482e-05,10418.7135,10419.331291063478,10418.8544,10418.620549160947,10417.0595,10417.055989034885,0.00034238532655968447
2026-02-13 12:21:00+00:00,10419.65,10419.67,10419.58,10419.6,837675,2026-02-13,12:21:00,FTSE100,-4.798625673485546e-06,-4.798637185388088e-06,10418.7945,10419.356882390766,10418.8946,10418.658958997772,10417.143,10417.106365489639,0.0003390157077631044
2026-02-13 12:22:00+00:00,10419.6,10419.61,10419.53,10419.54,837757,2026-02-13,12:22:00,FTSE100,-5.758378440634537e-06,-5.7583950212602986e-06,10418.870499999999,10419.374322163074,10418.9476,10418.693509625311,10417.2293,10417.15455627202,0.00033926882319702584
2026-02-13 12:23:00+00:00,10419.54,10419.9,10419.4,10419.77,837851,2026-02-13,12:23:00,FTSE100,2.2073911132292068e-05,2.207366750717199e-05,10419.006,10419.412005766591,10419.002799999998,10418.735724934124,10417.3042,10417.206347236932,0.00032285700689492627
2026-02-13 12:24:00+00:00,10419.77,10419.83,10419.48,10419.53,837958,2026-02-13,12:24:00,FTSE100,-2.3033137967476414e-05,-2.3033403234506977e-05,10419.169,10419.42324331263,10419.0572,10418.766872975924,10417.3807,10417.252360162933,0.00031168618997254197
2026-02-13 12:25:00+00:00,10419.53,10420.08,10419.36,10419.91,838077,2026-02-13,12:25:00,FTSE100,3.6469975133179844e-05,3.646931012113441e-05,10419.2825,10419.469601092382,10419.1212,10418.811701486673,10417.455,10417.304986694358,0.0002880885779043978
2026-02-13 12:26:00+00:00,10419.91,10420.8,10419.72,10420.61,838209,2026-02-13,12:26:00,FTSE100,6.717908312081633e-05,6.717682670576153e-05,10419.465,10419.578210512154,10419.1854,10418.882222997001,10417.540799999999,10417.370432502392,0.00028160081024928386
2026-02-13 12:27:00+00:00,10420.61,10420.88,10420.53,10420.8,838355,2026-02-13,12:27:00,FTSE100,1.8233097678344024e-05,1.8232931457973223e-05,10419.685000000001,10419.69457141576,10419.245,10418.957429938295,10417.622,10417.438344730066,0.00027143872361754174
2026-02-13 12:28:00+00:00,10420.8,10421.25,10420.66,10421.11,838513,2026-02-13,12:28:00,FTSE100,2.974819591594624e-05,2.9747753448106096e-05,10419.860499999999,10419.82937413807,10419.292800000001,10419.04184445052,10417.703000000001,10417.511050775016,0.00025309124156672717
2026-02-13 12:29:00+00:00,10421.11,10421.28,10421.06,10421.23,838683,2026-02-13,12:29:00,FTSE100,1.1515088123914552e-05,1.1515021824948235e-05,10419.9505,10419.9627670773,10419.342999999999,10419.127654472068,10417.7852,10417.584693333927,0.00019004189141872804
2026-02-13 12:30:00+00:00,10421.23,10421.34,10421.22,10421.33,838867,2026-02-13,12:30:00,FTSE100,9.595796273575985e-06,9.595750233515332e-06,10420.0755,10420.092979736606,10419.401600000001,10419.21402096336,10417.8677,10417.658857822364,0.0001768137607634251
2026-02-13 12:31:00+00:00,10421.33,10421.43,10420.89,10420.99,839064,2026-02-13,12:31:00,FTSE100,-3.262539426351907e-05,-3.262592648312079e-05,10420.189999999999,10420.17841023788,10419.4542,10419.28366720009,10417.9498,10417.724821033802,0.00018085123380077203
2026-02-13 12:32:00+00:00,10420.99,10421.33,10420.93,10421.27,839274,2026-02-13,12:32:00,FTSE100,2.6868848353345243e-05,2.6868487392306406e-05,10420.3035,10420.282371167606,10419.5076,10419.361562604008,10418.0311,10417.79502259749,0.00018066183839907863
2026-02-13 12:33:00+00:00,10421.27,10421.4,10421.18,10421.31,839498,2026-02-13,12:33:00,FTSE100,3.8383037765932215e-06,3.838296411373676e-06,10420.3625,10420.380240580216,10419.5578,10419.437971913656,10418.1145,10417.86462611041,0.00014864601345239472
2026-02-13 12:34:00+00:00,10421.31,10422.74,10421.23,10422.66,839734,2026-02-13,12:34:00,FTSE100,0.00012954225524430818,0.00012953386537084555,10420.514,10420.597360524958,10419.6462,10419.564325956258,10418.2178,10417.959584009212,0.00018319783820166033
2026-02-13 12:35:00+00:00,10422.66,10423.7,10422.66,10423.7,839984,2026-02-13,12:35:00,FTSE100,9.978258908960314e-05,9.977761113866279e-05,10420.72,10420.892849998772,10419.7524,10419.726509252092,10418.3383,10418.073255612988,0.00020060201996160044
2026-02-13 12:36:00+00:00,10423.7,10424.06,10423.67,10424.02,840247,2026-02-13,12:36:00,FTSE100,3.069927185150867e-05,3.0698800637551926e-05,10420.914,10421.190673808413,10419.8604,10419.894881438286,10418.46,10418.191012927582,0.00019779734927121613
2026-02-13 12:37:00+00:00,10424.02,10424.08,10423.6,10423.66,840524,2026-02-13,12:37:00,FTSE100,-3.453562061472848e-05,-3.453621698312759e-05,10421.072,10421.42584773142,10419.929,10420.042533146589,10418.5677,10418.299309701293,0.0002039095339504152
2026-02-13 12:38:00+00:00,10423.66,10423.76,10422.99,10423.09,840815,2026-02-13,12:38:00,FTSE100,-5.468328782787246e-05,-5.4684783012959315e-05,10421.208,10421.584338423665,10419.961800000001,10420.162041650645,10418.667800000001,10418.394174855723,0.00021404756046992596
2026-02-13 12:39:00+00:00,10423.09,10423.94,10423.05,10423.9,841120,2026-02-13,12:39:00,FTSE100,7.771207962314897e-05,7.77090601964403e-05,10421.384,10421.804877621411,10420.019199999999,10420.30862825258,10418.7757,10418.503201096202,0.0002230550422766958
2026-02-13 12:40:00+00:00,10423.9,10424.38,10423.66,10424.15,841438,2026-02-13,12:40:00,FTSE100,2.3983345964539993e-05,2.3983058367704757e-05,10421.609,10422.028222609848,10420.0832,10420.45927028189,10418.883500000002,10418.615018896278,0.00020343079175795534
2026-02-13 12:41:00+00:00,10424.15,10424.74,10423.94,10424.53,841771,2026-02-13,12:41:00,FTSE100,3.6453811581793616e-05,3.645314715861048e-05,10421.8555,10422.266487123195,10420.1704,10420.618906741425,10418.9863,10418.732147234967,0.00020197534326325928
2026-02-13 12:42:00+00:00,10424.53,10424.6,10423.51,10423.58,842117,2026-02-13,12:42:00,FTSE100,-9.11312068746506e-05,-9.113535957538943e-05,10422.0575,10422.391583587654,10420.2438,10420.735028045683,10419.077299999999,10418.828144319423,0.00023101673413295697
2026-02-13 12:43:00+00:00,10423.58,10424.54,10423.27,10424.23,842478,2026-02-13,12:43:00,FTSE100,6.235861383507846e-05,6.235666961806885e-05,10422.280499999999,10422.56667086502,10420.3246,10420.872085769382,10419.1763,10418.935111758643,0.00023498870209138613
2026-02-13 12:44:00+00:00,10424.23,10424.7,10424.13,10424.6,842854,2026-02-13,12:44:00,FTSE100,3.549422835069649e-05,3.5493598444347185e-05,10422.534,10422.76032125883,10420.3964,10421.018278484307,10419.2715,10419.047287763422,0.00023058721853322516
2026-02-13 12:45:00+00:00,10424.6,10424.61,10424.01,10424.03,843244,2026-02-13,12:45:00,FTSE100,-5.467835696326695e-05,-5.467985187834756e-05,10422.74,10422.881243043703,10420.463600000001,10421.136385210413,10419.3574,10419.145955332464,0.00024320353770442452
2026-02-13 12:46:00+00:00,10424.03,10424.12,10423.75,10423.84,843648,2026-02-13,12:46:00,FTSE100,-1.822711561660917e-05,-1.822728173195287e-05,10422.9015,10422.972553230016,10420.533,10421.242409319808,10419.4313,10419.238906712018,0.00024066047434470107
2026-02-13 12:47:00+00:00,10423.84,10424.17,10423.76,10424.09,844068,2026-02-13,12:47:00,FTSE100,2.3983484013667677e-05,2.3983196413723817e-05,10423.065999999999,10423.07897673192,10420.6312,10421.354079542562,10419.505599999999,10419.334967965246,0.00024079794748381052
2026-02-13 12:48:00+00:00,10424.09,10424.29,10424.02,10424.22,844503,2026-02-13,12:48:00,FTSE100,1.2471112586176503e-05,1.2471034821714966e-05,10423.2215,10423.187645614593,10420.7322,10421.466468580109,10419.5876,10419.431701272864,0.00024036276598030486
2026-02-13 12:49:00+00:00,10424.22,10424.28,10424.07,10424.14,844953,2026-02-13,12:49:00,FTSE100,-7.674435113624867e-06,-7.674464560736283e-06,10423.367,10423.278346032252,10420.8424,10421.571312949516,10419.6761,10419.524934911025,0.00024141269258902735
2026-02-13 12:50:00+00:00,10424.14,10424.29,10424.01,10424.17,845418,2026-02-13,12:50:00,FTSE100,2.877935254108621e-06,2.8779311129767393e-06,10423.509,10423.36326545775,10420.9576,10421.673222245614,10419.7541,10419.616916397936,0.00024163393837338583
2026-02-13 12:51:00+00:00,10424.17,10424.19,10424.09,10424.11,845899,2026-02-13,12:51:00,FTSE100,-5.755853943245626e-06,-5.755870509105421e-06,10423.665,10423.434383033204,10421.080199999999,10421.768782157551,10419.8202,10419.705888350452,0.0002376817951838866
2026-02-13 12:52:00+00:00,10424.11,10424.47,10423.94,10424.3,846396,2026-02-13,12:52:00,FTSE100,1.822697573206078e-05,1.8226809622490237e-05,10423.816499999999,10423.516822744326,10421.205800000002,10421.868045602354,10419.8883,10419.796860858365,0.00023738327412564967
2026-02-13 12:53:00+00:00,10424.3,10425.39,10424.18,10425.28,846908,2026-02-13,12:53:00,FTSE100,9.401110865980833e-05,9.400668989201222e-05,10424.015,10423.684744387725,10421.3702,10422.001847735595,10419.9675,10419.90543787107,0.00024990189625661517
2026-02-13 12:54:00+00:00,10425.28,10425.31,10423.8,10423.83,847437,2026-02-13,12:54:00,FTSE100,-0.00013908499340076208,-0.00013909466661488068,10424.0735,10423.698578255562,10421.5214,10422.073539981258,10420.0225,10419.983151972634,0.00026855583574112736
2026-02-13 12:55:00+00:00,10423.83,10423.92,10423.69,10423.78,847982,2026-02-13,12:55:00,FTSE100,-4.79670140429711e-06,-4.7967129077619575e-06,10424.077500000001,10423.706332707414,10421.644199999999,10422.140459981994,10420.0827,10420.058337082088,0.00024965235143371454
2026-02-13 12:56:00+00:00,10423.78,10424.1,10423.67,10423.98,848544,2026-02-13,12:56:00,FTSE100,1.9186897651124468e-05,1.918671358502877e-05,10424.075499999999,10423.732396259089,10421.7846,10422.21259880623,10420.1494,10420.135993773532,0.0002484433989282285
2026-02-13 12:57:00+00:00,10423.98,10424.26,10423.98,10424.26,849122,2026-02-13,12:57:00,FTSE100,2.6861141329881377e-05,2.6860780575788112e-05,10424.1055,10423.782644234414,10421.9418,10422.292889049124,10420.214,10420.217657263165,0.0002470917788273975
2026-02-13 12:58:00+00:00,10424.26,10424.49,10423.9,10424.13,849718,2026-02-13,12:58:00,FTSE100,-1.2470909206085956e-05,-1.247098696843807e-05,10424.1575,10423.815725735898,10422.0724,10422.364932615827,10420.2788,10420.295129396569,0.00024025140607751954
2026-02-13 12:59:00+00:00,10424.13,10424.14,10423.15,10423.17,850330,2026-02-13,12:59:00,FTSE100,-9.209401647902737e-05,-9.209825739375788e-05,10424.121,10423.754228046766,10422.1472,10422.396503885795,10420.3331,10420.35205752733,0.00024608475396198625
2026-02-13 13:00:00+00:00,10423.17,10423.53,10423.1,10423.46,850960,2026-02-13,13:00:00,FTSE100,2.7822629775631214e-05,2.782224273367717e-05,10424.086500000001,10423.726206328027,10422.2398,10422.438209615764,10420.390300000001,10420.413600942631,0.00024656558547984816
2026-02-13 13:01:00+00:00,10423.46,10424.76,10423.29,10424.59,851608,2026-02-13,13:01:00,FTSE100,0.00010840929979116787,0.00010840342392803848,10424.0895,10423.808472392024,10422.3576,10422.522593552401,10420.4558,10420.496301914063,0.00026831986606832436
2026-02-13 13:02:00+00:00,10424.59,10424.76,10423.59,10423.76,852274,2026-02-13,13:02:00,FTSE100,-7.961943827050622e-05,-7.962260806593235e-05,10424.0985,10423.803855973736,10422.452800000001,10422.571119295444,10420.5036,10420.560929598934,0.0002644096501072223
2026-02-13 13:03:00+00:00,10423.76,10424.43,10423.71,10424.38,852958,2026-02-13,13:03:00,FTSE100,5.947949684181886e-05,5.947772800674045e-05,10424.106,10423.85872683338,10422.5378,10422.642055793662,10420.5561,10420.63655475539,0.0002637195891386293
2026-02-13 13:04:00+00:00,10424.38,10424.54,10424.11,10424.27,853660,2026-02-13,13:04:00,FTSE100,-1.0552186316958867e-05,-1.0552241992201061e-05,10424.0895,10423.897895706392,10422.630599999999,10422.70589674293,10420.6027,10420.708504166174,0.00026133770404746106
2026-02-13 13:05:00+00:00,10424.27,10424.45,10424.16,10424.33,854382,2026-02-13,13:05:00,FTSE100,5.755798727413719e-06,5.755782161998013e-06,10424.1045,10423.939048496259,10422.7256,10422.769587066738,10420.6613,10420.780216954963,0.00025533143464137435
2026-02-13 13:06:00+00:00,10424.33,10424.37,10423.76,10423.79,855122,2026-02-13,13:06:00,FTSE100,-5.180189038522798e-05,-5.180323214837301e-05,10424.102,10423.924853401377,10422.7986,10422.809603260199,10420.7138,10420.839816619222,0.00026021450457033813
2026-02-13 13:07:00+00:00,10423.79,10423.81,10423.68,10423.69,855881,2026-02-13,13:07:00,FTSE100,-9.59343962225745e-06,-9.593485639669552e-06,10424.082,10423.902486410769,10422.8624,10422.844128622544,10420.7694,10420.89625589409,0.00025908841649567604
2026-02-13 13:08:00+00:00,10423.69,10424.8,10423.45,10424.56,856660,2026-02-13,13:08:00,FTSE100,8.346372541767622e-05,8.346024251437711e-05,10424.099,10423.9651067526,10422.9462,10422.91141769617,10420.8401,10420.968805282324,0.00027261179365845034
2026-02-13 13:09:00+00:00,10424.56,10425.22,10424.35,10425.01,857460,2026-02-13,13:09:00,FTSE100,4.316728955466864e-05,4.31663578730479e-05,10424.1425,10424.064620395207,10423.0388,10422.993715041419,10420.919600000001,10421.048828940098,0.00027551024505126647
2026-02-13 13:10:00+00:00,10425.01,10426.22,10424.93,10426.14,858279,2026-02-13,13:10:00,FTSE100,0.00010839318139743703,0.00010838730728224277,10424.241,10424.262275595664,10423.168599999999,10423.117098765286,10421.0115,10421.149644208612,0.00029453576175623677
2026-02-13 13:11:00+00:00,10426.14,10426.99,10426.09,10426.94,859119,2026-02-13,13:11:00,FTSE100,7.673021847032224e-05,7.672727485719122e-05,10424.3825,10424.517296967506,10423.3154,10423.267016460764,10421.105,10421.264304719332,0.00030152052292437443
2026-02-13 13:12:00+00:00,10426.94,10427.36,10426.89,10427.3,859979,2026-02-13,13:12:00,FTSE100,3.452594912789486e-05,3.452535312042926e-05,10424.5325,10424.782316303934,10423.470599999999,10423.42517267799,10421.2091,10421.383823437762,0.0003022249467120599
2026-02-13 13:13:00+00:00,10427.3,10428.52,10427.22,10428.44,860861,2026-02-13,13:13:00,FTSE100,0.00010932839757193946,0.00010932242165928585,10424.6905,10425.13066713213,10423.644,10423.621832572971,10421.3234,10421.523549706322,0.0003068258213095488
2026-02-13 13:14:00+00:00,10428.44,10428.86,10428.38,10428.8,861764,2026-02-13,13:14:00,FTSE100,3.45209830041604e-05,3.45203871674471e-05,10424.939,10425.480127405262,10423.829399999999,10423.824897962266,10421.4433,10421.66763783095,0.00026059226660631745
