date,ticker,company_name,sector,index_weight,close,return,direction,rank,run_id
2025-12-24,IHG.L,IHG Hotels & Resorts,Consumer Discretionary,0.0075041625311564,424.0268716607932,0.027409507135182767,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-24,CCEP.L,Coca-Cola Europacific Partners,Consumer Staples,0.0030041712781416,349.4995931685076,0.02550247958267177,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-24,BATS.L,British American Tobacco,Consumer Staples,0.02,415.02284792525245,-0.03501976503123484,loser,1,v2_20260217T141158Z_c04a438c
2025-12-24,ICG.L,ICG,Financials,0.0093488851397007,321.23001670055555,-0.034912873309110005,loser,2,v2_20260217T141158Z_c04a438c
2025-12-24,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,319.9492873192958,-0.030321294463063184,loser,3,v2_20260217T141158Z_c04a438c
2025-12-24,FCIT.L,F & C Investment Trust,Financials,0.0026233770431139,307.343433343798,-0.021859639791370733,loser,4,v2_20260217T141158Z_c04a438c
2025-12-24,UU.L,United Utilities,Utilities,0.0096786828324543,192.8795495272305,-0.02157188181705525,loser,5,v2_20260217T141158Z_c04a438c
2025-12-24,IMI.L,IMI,Industrials,0.0024337703095709,189.01779766732724,-0.021440839179458,loser,6,v2_20260217T141158Z_c04a438c
2025-12-24,NG.L,National Grid plc,Utilities,0.018,163.71742334361588,-0.02018233973495151,loser,7,v2_20260217T141158Z_c04a438c
2025-12-24,AV.L,Aviva,Financials,0.0043050151260052,442.96792628031807,-0.014912893244139247,loser,8,v2_20260217T141158Z_c04a438c
2025-12-24,BARC.L,Barclays,Financials,0.019,469.44364894999393,-0.014724245271467765,loser,9,v2_20260217T141158Z_c04a438c
2025-12-24,STJ.L,St. James's Place,Financials,0.0153113381270981,149.209487520974,-0.012655798601035623,loser,10,v2_20260217T141158Z_c04a438c
2025-12-25,ICG.L,ICG,Financials,0.0093488851397007,337.1171984415986,0.04945733871393709,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-25,BARC.L,Barclays,Financials,0.019,484.4985061641558,0.032069572669339935,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-25,IMI.L,IMI,Industrials,0.0024337703095709,194.78808772005934,0.030527760475168877,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-25,BTRW.L,Barratt Redrow,Consumer Discretionary,0.0082083227058601,82.13048523225041,0.0289084799708733,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-25,MTLN.L,Metlen Energy & Metals,Utilities,0.0030476369992892,110.1650561408304,0.023407626952647108,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-25,BLND.L,British Land,Real Estate,0.0087458195202911,275.93886452339655,0.021464421896768615,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-25,AV.L,Aviva,Financials,0.0043050151260052,451.9562053793584,0.020291038167292535,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-25,MRO.L,Melrose Industries,Industrials,0.0039307666621165,497.6096202204971,0.01955503534608266,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-25,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,243.2731900409749,0.015544606226007427,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-25,SMT.L,Scottish Mortgage Investment Trust,Financials,0.0104037532191874,307.0034352189476,0.015136801143709643,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-25,HSBA.L,HSBC,Financials,0.06,70.00680882157955,-0.03952961470509947,loser,1,v2_20260217T141158Z_c04a438c
2025-12-25,EZJ.L,EasyJet,Consumer Discretionary,0.0042252367416919,77.78790536306707,-0.032253716679362256,loser,2,v2_20260217T141158Z_c04a438c
2025-12-25,AAF.L,Airtel Africa,Communication Services,0.0069002510379968,495.22095887062125,-0.02882443326516271,loser,3,v2_20260217T141158Z_c04a438c
2025-12-25,SPX.L,Spirax Group,Industrials,0.0063773062153655,501.5767075133998,-0.026644688209848687,loser,4,v2_20260217T141158Z_c04a438c
2025-12-25,CCEP.L,Coca-Cola Europacific Partners,Consumer Staples,0.0030041712781416,340.6239678938435,-0.02539523778611325,loser,5,v2_20260217T141158Z_c04a438c
2025-12-25,SGE.L,Sage Group,Technology,0.0024942065241641,206.00400765716594,-0.021934543352673936,loser,6,v2_20260217T141158Z_c04a438c
2025-12-25,DCC.L,DCC plc,Industrials,0.0041480372364273,303.67301033217103,-0.020842856006147954,loser,7,v2_20260217T141158Z_c04a438c
2025-12-25,RTO.L,Rentokil Initial,Industrials,0.014578257138863,167.07106692405782,-0.01956517416498899,loser,8,v2_20260217T141158Z_c04a438c
2025-12-25,LSEG.L,London Stock Exchange Group,Financials,0.025,262.47462833468234,-0.01866233532676874,loser,9,v2_20260217T141158Z_c04a438c
2025-12-25,ADM.L,Admiral Group,Financials,0.0028801313204564,346.7966793841531,-0.01849536282267655,loser,10,v2_20260217T141158Z_c04a438c
2025-12-26,SPX.L,Spirax Group,Industrials,0.0063773062153655,528.5759041010998,0.05382864910444174,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-26,PRU.L,Prudential plc,Financials,0.016,99.00325954310634,0.048377891605209805,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-26,HSBA.L,HSBC,Financials,0.06,72.23696110171991,0.03185621966892045,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-26,BNZL.L,Bunzl,Industrials,0.0127122044365976,98.74920951739888,0.028715957802115673,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-26,BATS.L,British American Tobacco,Consumer Staples,0.02,421.8600632163744,0.02516617048195157,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-26,AAL.L,Anglo American plc,Materials,0.0100296377778374,116.02274127743812,0.021684232922238294,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-26,SBRY.L,Sainsbury's,Consumer Staples,0.0079610345263902,407.93181755682235,0.017122305093949856,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-26,BARC.L,Barclays,Financials,0.019,492.7028800286695,0.016933744397828826,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-26,SSE.L,SSE plc,Utilities,0.0027648733670372,312.3785167323847,0.01606103133200651,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-26,MRO.L,Melrose Industries,Industrials,0.0039307666621165,505.08933624933275,0.015031293055631117,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-26,DGE.L,Diageo,Consumer Staples,0.028,93.04800035295466,-0.04321933880300805,loser,1,v2_20260217T141158Z_c04a438c
2025-12-26,VOD.L,Vodafone Group,Communication Services,0.0034950063982327,386.7372519357575,-0.03822048285097926,loser,2,v2_20260217T141158Z_c04a438c
2025-12-26,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,234.58152269140376,-0.035728011574589054,loser,3,v2_20260217T141158Z_c04a438c
2025-12-26,SGE.L,Sage Group,Technology,0.0024942065241641,198.69123223261707,-0.03549821922260311,loser,4,v2_20260217T141158Z_c04a438c
2025-12-26,EZJ.L,EasyJet,Consumer Discretionary,0.0042252367416919,75.05541173126133,-0.03512748696667052,loser,5,v2_20260217T141158Z_c04a438c
2025-12-26,DCC.L,DCC plc,Industrials,0.0041480372364273,293.8107609400616,-0.032476542387885166,loser,6,v2_20260217T141158Z_c04a438c
2025-12-26,BP.L,BP,Energy,0.04,209.82643992902732,-0.030387594085532703,loser,7,v2_20260217T141158Z_c04a438c
2025-12-26,PSON.L,Pearson plc,Communication Services,0.0051627592582983,439.17116775459476,-0.02982149973119326,loser,8,v2_20260217T141158Z_c04a438c
2025-12-26,LSEG.L,London Stock Exchange Group,Financials,0.025,254.8412434947237,-0.029082372221612626,loser,9,v2_20260217T141158Z_c04a438c
2025-12-26,HLN.L,Haleon,Health Care,0.0040732986598167,241.85103670366158,-0.027470847783623437,loser,10,v2_20260217T141158Z_c04a438c
2025-12-29,IHG.L,IHG Hotels & Resorts,Consumer Discretionary,0.0075041625311564,436.79675651075013,0.03876785588204054,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-29,CTEC.L,Convatec,Health Care,0.0050530048392854,554.1481645217165,0.031108643062537838,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-29,PRU.L,Prudential plc,Financials,0.016,101.60945936562472,0.026324384010645983,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-29,UU.L,United Utilities,Utilities,0.0096786828324543,192.74952818133744,0.0210068172398015,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-29,CCH.L,Coca-Cola HBC,Consumer Staples,0.0026924816162561,397.5233026192051,0.02022553162440974,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-29,EXPN.L,Experian,Industrials,0.0024636605813182,377.4437082532021,0.017095784671281703,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-29,SHEL.L,Shell plc,Energy,0.075,128.20596512744862,0.01617747158435871,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-29,LSEG.L,London Stock Exchange Group,Financials,0.025,258.5555992213123,0.014575175021328853,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-29,CRDA.L,Croda International,Materials,0.0077266282969295,256.42772960195157,0.01438816784803466,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-29,MRO.L,Melrose Industries,Industrials,0.0039307666621165,512.0112503078252,0.01370433616732596,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-29,ENT.L,Entain,Consumer Discretionary,0.006218335542578,121.85537251716454,-0.05187164976606165,loser,1,v2_20260217T141158Z_c04a438c
2025-12-29,HSBA.L,HSBC,Financials,0.06,69.18812990051406,-0.04220597260331421,loser,2,v2_20260217T141158Z_c04a438c
2025-12-29,SDR.L,Schroders,Financials,0.00333361489395,128.12751014041365,-0.0377838799576218,loser,3,v2_20260217T141158Z_c04a438c
2025-12-29,AAF.L,Airtel Africa,Communication Services,0.0069002510379968,468.76782447961244,-0.03299954629785642,loser,4,v2_20260217T141158Z_c04a438c
2025-12-29,CCEP.L,Coca-Cola Europacific Partners,Consumer Staples,0.0030041712781416,332.36362623952374,-0.03297651945060926,loser,5,v2_20260217T141158Z_c04a438c
2025-12-29,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,153.8579948102673,-0.03030250641501419,loser,6,v2_20260217T141158Z_c04a438c
2025-12-29,NXT.L,Next plc,Consumer Discretionary,0.002375877541839,388.68187662789575,-0.025197330769228397,loser,7,v2_20260217T141158Z_c04a438c
2025-12-29,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,70.71621369160722,-0.024969608740933177,loser,8,v2_20260217T141158Z_c04a438c
2025-12-29,SPX.L,Spirax Group,Industrials,0.0063773062153655,516.1257452039382,-0.02355415523213179,loser,9,v2_20260217T141158Z_c04a438c
2025-12-29,HLMA.L,Halma plc,Technology,0.0053953808735744,138.0099006259532,-0.02244442663961848,loser,10,v2_20260217T141158Z_c04a438c
2025-12-30,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,238.7843930146261,0.03335181510917733,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-30,HLMA.L,Halma plc,Technology,0.0053953808735744,142.25883073513975,0.03078713983500631,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-30,AV.L,Aviva,Financials,0.0043050151260052,448.81404974656897,0.02885246582295524,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-30,PRU.L,Prudential plc,Financials,0.016,104.53584454324941,0.028800322291791608,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-30,AAF.L,Airtel Africa,Communication Services,0.0069002510379968,481.95150619088184,0.028124118215461458,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-30,PCT.L,Polar Capital Technology Trust,Financials,0.0132849860407383,416.7125305361583,0.024673510764686123,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-30,BTRW.L,Barratt Redrow,Consumer Discretionary,0.0082083227058601,81.63763054995735,0.02324564290633424,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-30,SVT.L,Severn Trent,Utilities,0.0040009099948045,385.80992127051775,0.018910413155725204,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-30,SDR.L,Schroders,Financials,0.00333361489395,130.40247840228,0.01775550199463974,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-30,NWG.L,NatWest Group,Financials,0.0037328501570195,186.07556635154288,0.015334012725419819,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-30,CTEC.L,Convatec,Health Care,0.0050530048392854,533.2016440335948,-0.037799494483935714,loser,1,v2_20260217T141158Z_c04a438c
2025-12-30,ICG.L,ICG,Financials,0.0093488851397007,324.4540615919339,-0.037321834951696574,loser,2,v2_20260217T141158Z_c04a438c
2025-12-30,WEIR.L,Weir Group,Industrials,0.0112307918415515,169.28994956353958,-0.035103052039192874,loser,3,v2_20260217T141158Z_c04a438c
2025-12-30,SSE.L,SSE plc,Utilities,0.0027648733670372,303.1819447364792,-0.033349928713169226,loser,4,v2_20260217T141158Z_c04a438c
2025-12-30,DGE.L,Diageo,Consumer Staples,0.028,89.7742427117089,-0.03220845101102074,loser,5,v2_20260217T141158Z_c04a438c
2025-12-30,CCH.L,Coca-Cola HBC,Consumer Staples,0.0026924816162561,386.1755637017559,-0.028546097405312127,loser,6,v2_20260217T141158Z_c04a438c
2025-12-30,PSON.L,Pearson plc,Communication Services,0.0051627592582983,419.7360622010053,-0.027614163814341085,loser,7,v2_20260217T141158Z_c04a438c
2025-12-30,SHEL.L,Shell plc,Energy,0.075,124.73358531882212,-0.027084385700576526,loser,8,v2_20260217T141158Z_c04a438c
2025-12-30,LSEG.L,London Stock Exchange Group,Financials,0.025,252.1909666605207,-0.02461610802457926,loser,9,v2_20260217T141158Z_c04a438c
2025-12-30,III.L,3i,Financials,0.0057810536972845,194.33015135891387,-0.023606514800003985,loser,10,v2_20260217T141158Z_c04a438c
2025-12-31,MTLN.L,Metlen Energy & Metals,Utilities,0.0030476369992892,114.85974404119357,0.03851181878107121,gainer,1,v2_20260217T141158Z_c04a438c
2025-12-31,BARC.L,Barclays,Financials,0.019,515.4594258243346,0.03313967610158411,gainer,2,v2_20260217T141158Z_c04a438c
2025-12-31,AV.L,Aviva,Financials,0.0043050151260052,458.2660710206042,0.02105999417659165,gainer,3,v2_20260217T141158Z_c04a438c
2025-12-31,PRU.L,Prudential plc,Financials,0.016,106.7056546209143,0.020756613075117742,gainer,4,v2_20260217T141158Z_c04a438c
2025-12-31,MRO.L,Melrose Industries,Industrials,0.0039307666621165,522.5524929521082,0.020745401852906336,gainer,5,v2_20260217T141158Z_c04a438c
2025-12-31,LSEG.L,London Stock Exchange Group,Financials,0.025,256.9036751162295,0.018687062895685138,gainer,6,v2_20260217T141158Z_c04a438c
2025-12-31,SPX.L,Spirax Group,Industrials,0.0063773062153655,514.1674101340994,0.01580405469784053,gainer,7,v2_20260217T141158Z_c04a438c
2025-12-31,HSX.L,Hiscox,Financials,0.0032827204167966,250.00812201662336,0.015467753501323669,gainer,8,v2_20260217T141158Z_c04a438c
2025-12-31,FCIT.L,F & C Investment Trust,Financials,0.0026233770431139,312.73840644537097,0.01492139791472667,gainer,9,v2_20260217T141158Z_c04a438c
2025-12-31,ICG.L,ICG,Financials,0.0093488851397007,329.1779491548779,0.014559495849015695,gainer,10,v2_20260217T141158Z_c04a438c
2025-12-31,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,226.31957167207736,-0.05220115596828503,loser,1,v2_20260217T141158Z_c04a438c
2025-12-31,BTRW.L,Barratt Redrow,Consumer Discretionary,0.0082083227058601,78.51108473343817,-0.03829785107011303,loser,2,v2_20260217T141158Z_c04a438c
2025-12-31,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,146.23917957496064,-0.03310716254522121,loser,3,v2_20260217T141158Z_c04a438c
2025-12-31,WEIR.L,Weir Group,Industrials,0.0112307918415515,164.63445182524737,-0.027500142508725043,loser,4,v2_20260217T141158Z_c04a438c
2025-12-31,UU.L,United Utilities,Utilities,0.0096786828324543,186.50901372161036,-0.027082145249675303,loser,5,v2_20260217T141158Z_c04a438c
2025-12-31,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,320.1809072949693,-0.02685011657275214,loser,6,v2_20260217T141158Z_c04a438c
2025-12-31,NG.L,National Grid plc,Utilities,0.018,159.4319575589517,-0.02401387920295839,loser,7,v2_20260217T141158Z_c04a438c
2025-12-31,PSN.L,Persimmon,Consumer Discretionary,0.0056472116467138,251.21008345902527,-0.021667201558920945,loser,8,v2_20260217T141158Z_c04a438c
2025-12-31,GLEN.L,Glencore,Materials,0.0028023727205362,351.52494096776263,-0.015402083406126732,loser,9,v2_20260217T141158Z_c04a438c
2025-12-31,INF.L,Informa,Communication Services,0.0072927834594742,302.24155585557315,-0.014753550209997615,loser,10,v2_20260217T141158Z_c04a438c
2026-01-01,HLMA.L,Halma plc,Technology,0.0053953808735744,145.3886375205654,0.02821415817429132,gainer,1,v2_20260217T141158Z_c04a438c
2026-01-01,SDR.L,Schroders,Financials,0.00333361489395,131.5097828347129,0.01967022707900502,gainer,2,v2_20260217T141158Z_c04a438c
2026-01-01,UU.L,United Utilities,Utilities,0.0096786828324543,190.13144484939463,0.019422284507875108,gainer,3,v2_20260217T141158Z_c04a438c
2026-01-01,HSX.L,Hiscox,Financials,0.0032827204167966,254.86136780707088,0.01941235249199161,gainer,4,v2_20260217T141158Z_c04a438c
2026-01-01,WEIR.L,Weir Group,Industrials,0.0112307918415515,167.7002141229451,0.01862163273670045,gainer,5,v2_20260217T141158Z_c04a438c
2026-01-01,RTO.L,Rentokil Initial,Industrials,0.014578257138863,163.4099427735471,0.014594966024464107,gainer,6,v2_20260217T141158Z_c04a438c
2026-01-01,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,324.1851052312899,0.012506048440395398,gainer,7,v2_20260217T141158Z_c04a438c
2026-01-01,DPLM.L,Diploma,Industrials,0.0044728183005052,196.36167430370165,0.010342011019374285,gainer,8,v2_20260217T141158Z_c04a438c
2026-01-01,EDV.L,Endeavour Mining,Materials,0.0031849562516658,185.92158753957813,0.010188319205273577,gainer,9,v2_20260217T141158Z_c04a438c
2026-01-01,SGRO.L,Segro,Financials,0.0028407813806413,67.70735028266232,0.010170504092839767,gainer,10,v2_20260217T141158Z_c04a438c
2026-01-01,HSBA.L,HSBC,Financials,0.06,68.09450177072338,-0.03702553865904519,loser,1,v2_20260217T141158Z_c04a438c
2026-01-01,DGE.L,Diageo,Consumer Staples,0.028,87.2082379685461,-0.0369912649883891,loser,2,v2_20260217T141158Z_c04a438c
2026-01-01,NG.L,National Grid plc,Utilities,0.018,154.02781792598697,-0.033896213254274894,loser,3,v2_20260217T141158Z_c04a438c
2026-01-01,PRU.L,Prudential plc,Financials,0.016,103.1529377991771,-0.03329455064362519,loser,4,v2_20260217T141158Z_c04a438c
2026-01-01,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,68.70010085228813,-0.032451568518535,loser,5,v2_20260217T141158Z_c04a438c
2026-01-01,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,141.50169074170873,-0.032395482845440415,loser,6,v2_20260217T141158Z_c04a438c
2026-01-01,LSEG.L,London Stock Exchange Group,Financials,0.025,249.71020968751765,-0.028000632631889587,loser,7,v2_20260217T141158Z_c04a438c
2026-01-01,LGEN.L,Legal & General,Financials,0.002525428972903,106.29056515915588,-0.021397136782184717,loser,8,v2_20260217T141158Z_c04a438c
2026-01-01,MTLN.L,Metlen Energy & Metals,Utilities,0.0030476369992892,112.47310497120132,-0.020778725304631505,loser,9,v2_20260217T141158Z_c04a438c
2026-01-01,PSH.L,Pershing Square Holdings,Financials,0.0025899911278641,58.49559141958532,-0.02055725317856212,loser,10,v2_20260217T141158Z_c04a438c
2026-01-02,JD.L,JD Sports,Consumer Discretionary,0.0043874978146706,149.0183575087672,0.053120685185161894,gainer,1,v2_20260217T141158Z_c04a438c
2026-01-02,SMIN.L,Smiths Group,Industrials,0.0036707559902381,231.31098865925557,0.044073333309201164,gainer,2,v2_20260217T141158Z_c04a438c
2026-01-02,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,335.56753038879197,0.035110882560076884,gainer,3,v2_20260217T141158Z_c04a438c
2026-01-02,HLMA.L,Halma plc,Technology,0.0053953808735744,149.75302525499217,0.03001876768952729,gainer,4,v2_20260217T141158Z_c04a438c
2026-01-02,IMB.L,Imperial Brands,Consumer Staples,0.0121817111583984,353.28471681509353,0.02775362173013815,gainer,5,v2_20260217T141158Z_c04a438c
2026-01-02,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,70.56662436214243,0.02716915239858978,gainer,6,v2_20260217T141158Z_c04a438c
2026-01-02,KGF.L,Kingfisher plc,Consumer Discretionary,0.0055187559265059,230.74941532436065,0.026679427012180665,gainer,7,v2_20260217T141158Z_c04a438c
2026-01-02,PRU.L,Prudential plc,Financials,0.016,105.77631851432855,0.0254319534772608,gainer,8,v2_20260217T141158Z_c04a438c
2026-01-02,LSEG.L,London Stock Exchange Group,Financials,0.025,255.32341679973035,0.022478885101401974,gainer,9,v2_20260217T141158Z_c04a438c
2026-01-02,BLND.L,British Land,Real Estate,0.0087458195202911,275.6593920016114,0.022349385383071265,gainer,10,v2_20260217T141158Z_c04a438c
2026-01-02,SPX.L,Spirax Group,Industrials,0.0063773062153655,482.4657920161686,-0.04901346913633096,loser,1,v2_20260217T141158Z_c04a438c
2026-01-02,ENT.L,Entain,Consumer Discretionary,0.006218335542578,114.66866004410441,-0.04280031304008562,loser,2,v2_20260217T141158Z_c04a438c
2026-01-02,DGE.L,Diageo,Consumer Staples,0.028,83.83336483260317,-0.038699017599233776,loser,3,v2_20260217T141158Z_c04a438c
2026-01-02,MRO.L,Melrose Industries,Industrials,0.0039307666621165,501.40045267274814,-0.03285527103505963,loser,4,v2_20260217T141158Z_c04a438c
2026-01-02,SHEL.L,Shell plc,Energy,0.075,117.30280041353264,-0.027301013269403682,loser,5,v2_20260217T141158Z_c04a438c
2026-01-02,INF.L,Informa,Communication Services,0.0072927834594742,295.797829254348,-0.02332812013034792,loser,6,v2_20260217T141158Z_c04a438c
2026-01-02,SMT.L,Scottish Mortgage Investment Trust,Financials,0.0104037532191874,304.32470556133836,-0.020056007886944033,loser,7,v2_20260217T141158Z_c04a438c
2026-01-02,WTB.L,Whitbread,Consumer Discretionary,0.0023478373595417,371.7612740003074,-0.0194428195172209,loser,8,v2_20260217T141158Z_c04a438c
2026-01-02,HIK.L,Hikma Pharmaceuticals,Health Care,0.0030922278766237,376.36203183186046,-0.01941691674413713,loser,9,v2_20260217T141158Z_c04a438c
2026-01-02,STAN.L,Standard Chartered,Financials,0.004652550931389,209.31158981888294,-0.017051113270261535,loser,10,v2_20260217T141158Z_c04a438c
2026-01-05,SGE.L,Sage Group,Technology,0.0024942065241641,194.93085611967211,0.046142226155856586,gainer,1,v2_20260217T141158Z_c04a438c
2026-01-05,PSON.L,Pearson plc,Communication Services,0.0051627592582983,430.47106047693325,0.025329705485120802,gainer,2,v2_20260217T141158Z_c04a438c
2026-01-05,CNA.L,Centrica,Utilities,0.0036104661781635,318.83552923561115,0.02408629277209641,gainer,3,v2_20260217T141158Z_c04a438c
2026-01-05,IHG.L,IHG Hotels & Resorts,Consumer Discretionary,0.0075041625311564,450.3734855978643,0.023403939478589396,gainer,4,v2_20260217T141158Z_c04a438c
2026-01-05,IMI.L,IMI,Industrials,0.0024337703095709,196.2540155721171,0.022670630374156304,gainer,5,v2_20260217T141158Z_c04a438c
2026-01-05,HSBA.L,HSBC,Financials,0.06,70.56747233079014,0.019917876968376148,gainer,6,v2_20260217T141158Z_c04a438c
2026-01-05,VOD.L,Vodafone Group,Communication Services,0.0034950063982327,385.85456141390637,0.016829938439204002,gainer,7,v2_20260217T141158Z_c04a438c
2026-01-05,RR.L,Rolls-Royce Holdings,Industrials,0.0031379861749674,71.74424097167548,0.0166880110842431,gainer,8,v2_20260217T141158Z_c04a438c
2026-01-05,AAL.L,Anglo American plc,Materials,0.0100296377778374,116.15894636810273,0.016602606531478267,gainer,9,v2_20260217T141158Z_c04a438c
2026-01-05,ADM.L,Admiral Group,Financials,0.0028801313204564,352.26445379324207,0.012551094914725579,gainer,10,v2_20260217T141158Z_c04a438c
2026-01-05,LLOY.L,Lloyds Banking Group,Financials,0.017,419.33779642890477,-0.037710667883825946,loser,1,v2_20260217T141158Z_c04a438c
2026-01-05,AHT.L,Ashtead Group,Industrials,0.0038627700662443,262.5627482463257,-0.028393807967307044,loser,2,v2_20260217T141158Z_c04a438c
2026-01-05,HLMA.L,Halma plc,Technology,0.0053953808735744,146.1273863707811,-0.02421078891753614,loser,3,v2_20260217T141158Z_c04a438c
2026-01-05,HIK.L,Hikma Pharmaceuticals,Health Care,0.0030922278766237,367.35779424082676,-0.023924404773795958,loser,4,v2_20260217T141158Z_c04a438c
2026-01-05,ENT.L,Entain,Consumer Discretionary,0.006218335542578,112.10190479207141,-0.0223841043493991,loser,5,v2_20260217T141158Z_c04a438c
2026-01-05,BTRW.L,Barratt Redrow,Consumer Discretionary,0.0082083227058601,76.39229072723825,-0.02095499244597802,loser,6,v2_20260217T141158Z_c04a438c
2026-01-05,LGEN.L,Legal & General,Financials,0.002525428972903,105.45654953916926,-0.01909673600482242,loser,7,v2_20260217T141158Z_c04a438c
2026-01-05,IMB.L,Imperial Brands,Consumer Staples,0.0121817111583984,346.82366229049507,-0.018288519760621673,loser,8,v2_20260217T141158Z_c04a438c
2026-01-05,WEIR.L,Weir Group,Industrials,0.0112307918415515,166.00748881028537,-0.01776395684509518,loser,9,v2_20260217T141158Z_c04a438c
2026-01-05,RKT.L,Reckitt,Consumer Discretionary,0.0090384614602681,329.67847100550335,-0.017549550686460864,loser,10,v2_20260217T141158Z_c04a438c
2026-01-06,DGE.L,Diageo,Consumer Staples,0.028,87.63541680472005,0.04111773855836233,gainer,1,v2_20260217T141158Z_c04a438c
2026-01-06,LLOY.L,Lloyds Banking Group,Financials,0.017,434.6650620973885,0.03655111892848968,gainer,2,v2_20260217T141158Z_c04a438c
2026-01-06,PCT.L,Polar Capital Technology Trust,Financials,0.0132849860407383,436.2172802671877,0.03386524685530094,gainer,3,v2_20260217T141158Z_c04a438c
2026-01-06,SMIN.L,Smiths Group,Industrials,0.0036707559902381,241.6078147508145,0.03186441709920735,gainer,4,v2_20260217T141158Z_c04a438c
2026-01-06,ICG.L,ICG,Financials,0.0093488851397007,343.20587322299315,0.02881618389378209,gainer,5,v2_20260217T141158Z_c04a438c
2026-01-06,BKG.L,Berkeley Group Holdings,Consumer Discretionary,0.0059206121478694,191.56167731045042,0.027564150384653943,gainer,6,v2_20260217T141158Z_c04a438c
2026-01-06,RTO.L,Rentokil Initial,Industrials,0.014578257138863,164.4846898485133,0.025749273746185325,gainer,7,v2_20260217T141158Z_c04a438c
2026-01-06,AAL.L,Anglo American plc,Materials,0.0100296377778374,119.09819723776984,0.025303697748365845,gainer,8,v2_20260217T141158Z_c04a438c
2026-01-06,CPG.L,Compass Group,Industrials,0.0084695334180038,392.28596870542066,0.02487496053869471,gainer,9,v2_20260217T141158Z_c04a438c
2026-01-06,FCIT.L,F & C Investment Trust,Financials,0.0026233770431139,321.1014219405011,0.02418264371844248,gainer,10,v2_20260217T141158Z_c04a438c
2026-01-06,CRDA.L,Croda International,Materials,0.0077266282969295,242.53341266028158,-0.04934139665912409,loser,1,v2_20260217T141158Z_c04a438c
2026-01-06,HIK.L,Hikma Pharmaceuticals,Health Care,0.0030922278766237,351.7404330597579,-0.04251267136809594,loser,2,v2_20260217T141158Z_c04a438c
2026-01-06,CTEC.L,Convatec,Health Care,0.0050530048392854,502.4925324804747,-0.034919108354917315,loser,3,v2_20260217T141158Z_c04a438c
